Summary,Precip_Type,Temperature_Celcius,Humidity,Wind_Speed,Wind_Bearing,Visibility,Pressure
Partly Cloudy,rain,15.5666666666667,0.74,0.5152,116,9.982,1015.04
Clear,rain,12.4944444444444,0.91,3.9445,197,9.982,1015.51
Clear,rain,12.2444444444444,0.89,1.5295,140,15.8263,1015.72
Clear,rain,11.4166666666667,0.92,2.9624,275,14.9569,1015.79
Clear,rain,10.5555555555556,0.95,6.0375,290,14.812,1015.83
Clear,rain,10.4666666666667,0.93,3.0751,270,9.8049,1015.95
Partly Cloudy,rain,10.25,0.95,5.2969,278,4.7495,1017.13
Clear,rain,9.35555555555556,0.96,1.5295,100,4.025,1015.82
Foggy,rain,8.31111111111111,0.96,3.22,300,2.0286,1015.82
Foggy,rain,8.81111111111111,0.96,3.3971,333,1.7388,1015.89
Foggy,rain,8.73333333333333,0.93,6.3434,304,0.7889,1015.83
Partly Cloudy,rain,11.9333333333333,0.93,11.27,140,9.8049,1016.12
Partly Cloudy,rain,14.5166666666667,0.84,1.7066,129,9.5473,1016.23
Partly Cloudy,rain,18.7333333333333,0.68,3.22,300,9.982,1016.23
Partly Cloudy,rain,20.0277777777778,0.6,7.245,160,9.982,1016.38
Partly Cloudy,rain,21.0388888888889,0.55,6.4883,209,10.0303,1016.66
Partly Cloudy,rain,20.7388888888889,0.46,6.5044,179,15.8746,1016.58
Partly Cloudy,rain,22.3166666666667,0.48,7.5348,235,11.27,1016.27
Partly Cloudy,rain,22.1111111111111,0.5,6.4561,145,11.4471,1015.96
Partly Cloudy,rain,22.7333333333333,0.38,1.0143,262,10.0464,1015.34
Partly Cloudy,rain,22.7777777777778,0.37,5.1842,90,10.0464,1014.7
Partly Cloudy,rain,21.2166666666667,0.41,7.2772,58,11.4471,1015.2
Partly Cloudy,rain,20.1833333333333,0.45,1.4812,179,10.0464,1014.87
Partly Cloudy,rain,18.0111111111111,0.68,0.322,157,9.982,1014.78
Partly Cloudy,rain,17.4222222222222,0.65,0.5313,139,9.982,1015.54
Partly Cloudy,rain,13.9611111111111,0.82,0,0,9.982,1016.01
Partly Cloudy,rain,13.2888888888889,0.89,2.8819,329,15.8263,1016.52
Partly Cloudy,rain,12.3222222222222,0.89,2.4794,262,9.982,1016.96
Partly Cloudy,rain,11.1166666666667,0.95,3.1717,268,6.2951,1017.04
Partly Cloudy,rain,10.5333333333333,0.95,11.27,280,6.2951,1017.33
Clear,rain,12.3833333333333,0.8,4.6207,172,14.168,1019.59
Partly Cloudy,rain,9.86111111111111,0.96,3.0751,273,3.8318,1017.25
Partly Cloudy,rain,8.87222222222222,0.95,1.5295,320,3.3649,1017.42
Partly Cloudy,rain,8.67222222222222,0.94,3.6386,317,4.2826,1017.74
Foggy,rain,7.68888888888889,1,0,0,0.7406,1018.13
Clear,rain,10.9111111111111,0.99,1.61,210,4.1216,1018.62
Clear,rain,14.8388888888889,0.82,2.6565,193,8.3398,1019.08
Clear,rain,18.8,0.65,1.5295,140,9.982,1019.11
Clear,rain,21.0944444444444,0.49,4.8783,199,9.982,1019.5
Partly Cloudy,rain,22.0277777777778,0.49,4.2826,226,11.0285,1019.86
Partly Cloudy,rain,22.8277777777778,0.47,3.6225,188,11.2056,1019.79
Partly Cloudy,rain,22.9166666666667,0.37,4.5563,292,9.982,1019.47
Partly Cloudy,rain,23.9166666666667,0.37,6.2951,154,10.3523,1019.25
Partly Cloudy,rain,23.9111111111111,0.4,2.5599,333,9.982,1018.89
Partly Cloudy,rain,23.9333333333333,0.37,4.347,178,9.982,1018.6
Partly Cloudy,rain,23.9166666666667,0.32,1.1753,205,10.3523,1018.67
Partly Cloudy,rain,22.8222222222222,0.44,3.1234,214,9.982,1018.59
Partly Cloudy,rain,21.2277777777778,0.48,0.4025,181,9.982,1018.67
Partly Cloudy,rain,19.0777777777778,0.51,2.6887,185,9.982,1019.22
Partly Cloudy,rain,17.0611111111111,0.63,1.5778,228,9.982,1019.88
Clear,rain,14.9055555555556,0.72,3.7513,136,15.8263,1019.91
Clear,rain,13.0833333333333,0.87,3.4132,185,14.9569,1020.02
Clear,rain,12.7111111111111,0.89,3.2522,169,15.8263,1020.11
Clear,rain,12.1277777777778,0.89,3.1717,148,14.9086,1020.12
Clear,rain,11.8111111111111,0.84,4.991,68,14.9569,1018.38
Clear,rain,12.0166666666667,0.8,6.2629,169,14.9086,1019.91
Clear,rain,12.0444444444444,0.8,6.4239,187,14.812,1020.03
Partly Cloudy,rain,10.6277777777778,0.86,9.7083,151,14.0875,1020.39
Clear,rain,9.91111111111111,0.99,9.1448,141,6.118,1020.6
Mostly Cloudy,rain,12.5555555555556,0.9,7.7441,169,9.9015,1020.81
Partly Cloudy,rain,15.0055555555556,0.78,8.7584,154,9.9015,1021.01
Partly Cloudy,rain,17.3388888888889,0.74,12.1877,150,9.982,1020.94
Partly Cloudy,rain,19.1,0.67,12.6224,150,9.982,1020.66
Partly Cloudy,rain,21.2611111111111,0.57,9.9176,147,10.3523,1020.53
Partly Cloudy,rain,22.4111111111111,0.54,11.4471,168,11.2056,1020.16
Mostly Cloudy,rain,22.9388888888889,0.5,8.5491,155,11.2056,1019.95
Mostly Cloudy,rain,23.9277777777778,0.47,11.3022,153,11.3988,1019.43
Mostly Cloudy,rain,23.9611111111111,0.47,8.3076,142,9.982,1018.97
Mostly Cloudy,rain,23.9611111111111,0.38,8.5813,150,9.982,1018.28
Mostly Cloudy,rain,23.1111111111111,0.42,10.7065,145,10.3523,1017.97
Mostly Cloudy,rain,22.8222222222222,0.44,12.4936,178,9.982,1017.68
Mostly Cloudy,rain,21.1111111111111,0.47,5.2164,137,9.982,1017.89
Mostly Cloudy,rain,18.1888888888889,0.58,4.8622,95,10.3523,1017.96
Mostly Cloudy,rain,16.0166666666667,0.72,4.6046,50,9.982,1018.31
Partly Cloudy,rain,15.4666666666667,0.72,6.44,80,15.8263,1018.6
Partly Cloudy,rain,14.6055555555556,0.76,6.7459,83,14.9569,1018.65
Clear,rain,13.3111111111111,0.82,3.542,73,15.8263,1018.44
Clear,rain,12.7333333333333,0.83,3.0751,70,15.8263,1018.23
Partly Cloudy,rain,13.7888888888889,0.77,6.0858,50,14.9569,1014.58
Partly Cloudy,rain,10.5777777777778,0.88,6.44,190,15.8263,1018.11
Partly Cloudy,rain,10.4833333333333,0.92,3.22,340,15.4721,1017.73
Partly Cloudy,rain,10.2888888888889,0.91,3.7513,48,14.8764,1017.7
Clear,rain,9.97222222222222,0.92,1.5617,106,10.9802,1017.62
Mostly Cloudy,rain,13.6388888888889,0.9,2.7048,193,9.8049,1017.54
Mostly Cloudy,rain,16.7388888888889,0.74,7.245,147,10.3523,1017.7
Mostly Cloudy,rain,18.8388888888889,0.65,3.4132,94,9.982,1017.78
Mostly Cloudy,rain,21.1611111111111,0.59,4.6046,178,9.982,1017.3
Mostly Cloudy,rain,22.5888888888889,0.53,4.4275,117,10.4006,1017.19
Mostly Cloudy,rain,22.8944444444444,0.48,7.6636,53,11.27,1016.68
Mostly Cloudy,rain,24.0055555555555,0.47,9.66,82,11.2056,1016.08
Mostly Cloudy,rain,24.0055555555555,0.35,8.0017,70,11.3988,1015.62
Mostly Cloudy,rain,23.9777777777778,0.44,9.2897,136,11.2056,1014.86
Mostly Cloudy,rain,25.0444444444444,0.32,3.5903,185,11.2056,1013.97
Mostly Cloudy,rain,24.0777777777778,0.35,4.9588,101,10.3523,1013.39
Mostly Cloudy,rain,22.3833333333333,0.45,9.4829,102,9.982,1013.18
Mostly Cloudy,rain,21.2055555555556,0.52,3.6869,101,9.982,1013.21
Mostly Cloudy,rain,18.2611111111111,0.62,6.2146,28,10.3523,1013.75
Mostly Cloudy,rain,17.2,0.67,14.49,30,9.982,1014.13
Partly Cloudy,rain,15.9944444444444,0.75,3.1073,54,9.982,1014.13
Clear,rain,15.9611111111111,0.79,12.2843,23,11.9301,1014.06
Mostly Cloudy,rain,15.4444444444444,0.72,13.846,31,15.8263,1013.92
Partly Cloudy,rain,14.3722222222222,0.75,10.9963,52,15.8263,1013.82
Mostly Cloudy,rain,13.6055555555556,0.9,9.982,53,12.0428,1012.67
Partly Cloudy,rain,12.8222222222222,0.82,6.2468,48,15.8263,1013.04
Partly Cloudy,rain,12.75,0.83,3.3488,72,15.8263,1013.03
Partly Cloudy,rain,11.4166666666667,0.92,6.2307,38,15.2628,1012.98
Partly Cloudy,rain,12.3333333333333,0.86,2.4633,139,9.982,1012.83
Mostly Cloudy,rain,14.9055555555556,0.78,10.2879,160,9.982,1013.03
Mostly Cloudy,rain,15.8944444444444,0.74,10.2879,154,9.982,1013.13
Mostly Cloudy,rain,17.2277777777778,0.72,12.0589,147,9.982,1013.13
Mostly Cloudy,rain,17.8277777777778,0.73,7.4704,166,9.982,1013.1
Mostly Cloudy,rain,17.9166666666667,0.72,10.0947,158,9.982,1013.17
Mostly Cloudy,rain,19.0555555555556,0.67,9.0965,128,9.982,1013
Mostly Cloudy,rain,20.1444444444444,0.67,7.5187,177,9.982,1012.69
Mostly Cloudy,rain,20.2611111111111,0.62,3.8962,166,9.982,1012.54
Mostly Cloudy,rain,21.2055555555556,0.62,4.6368,170,9.982,1011.87
Overcast,rain,21.2555555555556,0.67,4.8944,164,9.982,1011.19
Overcast,rain,20.2333333333333,0.66,7.2128,161,9.982,1011.17
Overcast,rain,19.0777777777778,0.71,7.6475,153,9.982,1011.08
Mostly Cloudy,rain,17.9444444444444,0.77,10.5777,142,9.982,1011.28
Mostly Cloudy,rain,15.4944444444444,0.82,20.608,151,11.0285,1012.08
Mostly Cloudy,rain,14.1444444444444,0.89,8.4364,146,9.9015,1012.64
Mostly Cloudy,rain,14.5388888888889,0.86,11.0768,103,11.8979,1012.79
Mostly Cloudy,rain,14.1388888888889,0.86,3.6708,142,11.6886,1012.79
Mostly Cloudy,rain,13.4,0.9,3.5098,116,11.9784,1012.56
Mostly Cloudy,rain,13.4277777777778,0.9,3.3488,71,11.9784,1012.8
Partly Cloudy,rain,11.5888888888889,0.74,5.474,139,14.9569,1009.9
Mostly Cloudy,rain,14.4222222222222,0.83,10.7709,63,14.9086,1011.91
Mostly Cloudy,rain,13.9166666666667,0.86,10.6904,72,14.812,1011.72
Mostly Cloudy,rain,13.4,0.9,10.3201,82,14.0875,1011.51
Overcast,rain,13.8666666666667,0.9,7.9373,106,9.9015,1011.51
Mostly Cloudy,rain,14.9055555555556,0.84,11.27,108,9.7566,1011.6
Mostly Cloudy,rain,15.9333333333333,0.74,10.6743,132,9.4346,1011.59
Mostly Cloudy,rain,17.1277777777778,0.65,19.8996,138,9.9015,1011.41
Mostly Cloudy,rain,18.75,0.58,19.4166,157,9.9015,1011.2
Mostly Cloudy,rain,18.9611111111111,0.6,17.0499,147,9.982,1011.25
Mostly Cloudy,rain,19.9944444444444,0.54,16.8728,136,10.0464,1010.98
Mostly Cloudy,rain,21.1111111111111,0.5,17.3397,129,10.0464,1010.48
Mostly Cloudy,rain,21.0944444444444,0.46,21.9604,140,10.4006,1010.24
Partly Cloudy,rain,21.1777777777778,0.43,19.8191,157,10.0464,1009.55
Partly Cloudy,rain,21.2277777777778,0.41,16.4703,156,11.27,1009.04
Partly Cloudy,rain,20.1,0.45,13.7977,137,11.4471,1008.55
Mostly Cloudy,rain,19.0277777777778,0.51,9.7888,147,11.27,1008.17
Mostly Cloudy,rain,17.85,0.59,14.0553,121,11.2056,1008.46
Mostly Cloudy,rain,16.2611111111111,0.66,11.2861,122,9.9015,1008.94
Partly Cloudy,rain,14.9833333333333,0.72,13.9426,129,11.27,1009.55
Mostly Cloudy,rain,14.4666666666667,0.65,11.0285,139,14.812,1009.57
Partly Cloudy,rain,13.9444444444444,0.6,10.8031,150,14.9569,1009.53
Partly Cloudy,rain,12.3166666666667,0.65,11.1734,139,15.8263,1009.56
Partly Cloudy,rain,11.7611111111111,0.66,10.8997,159,15.8263,1009.47
Mostly Cloudy,rain,10.8277777777778,0.62,13.1859,142,14.9569,1011.18
Partly Cloudy,rain,10.1388888888889,0.73,10.948,141,15.8263,1009.25
Partly Cloudy,rain,10.6277777777778,0.71,11.109,160,14.9086,1008.87
Partly Cloudy,rain,10.6055555555556,0.69,13.524,157,14.9569,1008.82
Mostly Cloudy,rain,10.0722222222222,0.71,15.5848,139,9.982,1008.84
Mostly Cloudy,rain,11.1611111111111,0.71,21.5257,149,9.982,1009.07
Partly Cloudy,rain,12.8888888888889,0.67,22.9586,150,10.3523,1009.23
Clear,rain,15.05,0.6,26.4845,149,11.2056,1009.25
Mostly Cloudy,rain,15.1611111111111,0.59,26.726,149,9.982,1009.44
Mostly Cloudy,rain,16.2722222222222,0.56,23.3611,149,10.3523,1009.76
Mostly Cloudy,rain,17.8,0.46,28.0623,148,9.982,1009.34
Mostly Cloudy,rain,17.9388888888889,0.46,27.9013,158,9.982,1009.14
Mostly Cloudy,rain,18.8555555555556,0.41,25.7439,155,10.3523,1009.01
Mostly Cloudy,rain,17.9888888888889,0.43,26.3557,158,9.982,1008.83
Mostly Cloudy,rain,17.9611111111111,0.51,25.0516,129,9.982,1008.43
Mostly Cloudy,rain,17.3611111111111,0.47,25.5668,141,10.3523,1008.7
Mostly Cloudy,rain,16.25,0.52,23.3289,148,9.982,1009.03
Mostly Cloudy,rain,14.1222222222222,0.47,20.0284,158,9.982,1009.42
Mostly Cloudy,rain,12.95,0.55,14.9569,157,10.3523,1010.18
Mostly Cloudy,rain,12.2444444444444,0.52,22.9425,160,9.982,1010.85
Mostly Cloudy,rain,11.6888888888889,0.57,19.6581,159,15.8263,1011.08
Mostly Cloudy,rain,11.1555555555556,0.59,20.7368,157,14.9569,1011.22
Partly Cloudy,rain,9.21666666666667,0.9,5.8443,189,14.6349,1014.24
Partly Cloudy,rain,8.68333333333333,0.9,5.2486,246,11.6725,1014.73
Mostly Cloudy,rain,9.18888888888889,0.77,12.3165,328,14.9569,1013.46
Partly Cloudy,rain,8.59444444444444,0.93,6.2951,80,11.6725,1014.81
Partly Cloudy,rain,7.50555555555555,0.93,1.8515,149,9.6761,1014.35
Partly Cloudy,rain,6.21666666666667,0.95,9.6761,302,9.6922,1014.42
Foggy,rain,5.85555555555556,0.93,0.4347,53,0.4669,1014.35
Clear,rain,5.93333333333333,1,0.1449,230,5.8443,1014.55
Clear,rain,10.4055555555556,1,0.7245,18,5.3935,1014.91
Partly Cloudy,rain,12.5444444444444,0.78,7.2611,159,9.5312,1014.44
Partly Cloudy,rain,13.8611111111111,0.77,3.8801,245,11.1251,1014.52
Partly Cloudy,rain,15.9777777777778,0.63,4.669,291,11.3988,1014.75
Partly Cloudy,rain,17.2666666666667,0.57,5.474,312,11.27,1014.41
Partly Cloudy,rain,17.8444444444445,0.5,2.6726,211,11.27,1014.02
Partly Cloudy,rain,16.4277777777778,0.54,3.9928,296,10.8997,1013.55
Partly Cloudy,rain,17.7777777777778,0.46,1.6744,264,11.27,1013.02
Partly Cloudy,rain,17.8444444444445,0.45,4.4275,41,11.27,1011.95
Partly Cloudy,rain,17.3,0.5,5.6672,12,11.3988,1012.11
Partly Cloudy,rain,15.1833333333333,0.65,12.7351,70,11.2056,1012.13
Mostly Cloudy,rain,13.0055555555556,0.7,3.7191,62,15.8263,1012.52
Mostly Cloudy,rain,12.6944444444444,0.74,7.9373,307,9.982,1013.08
Partly Cloudy,rain,12.1944444444444,0.72,9.7083,339,9.982,1013.35
Partly Cloudy,rain,12.0833333333333,0.71,16.9855,348,15.8263,1013.19
Partly Cloudy,rain,10.6166666666667,0.74,10.8514,311,14.9569,1013.54
Mostly Cloudy,rain,11.6,0.57,16.9855,150,15.8263,1011.68
Mostly Cloudy,rain,11.0222222222222,0.6,16.9211,140,15.8263,1011.79
Mostly Cloudy,rain,11.8888888888889,0.6,15.939,150,14.9569,1013.76
Mostly Cloudy,rain,10.4166666666667,0.64,16.6474,139,15.8263,1011.39
Mostly Cloudy,rain,10.3,0.67,13.3952,138,15.8263,1011.42
Mostly Cloudy,rain,9.48333333333333,0.72,13.3791,119,14.9569,1011.65
Mostly Cloudy,rain,9.77222222222222,0.68,12.8317,117,9.982,1011.83
Mostly Cloudy,rain,10.9333333333333,0.67,11.1412,98,9.982,1012.42
Mostly Cloudy,rain,11.6555555555556,0.66,7.1806,90,15.3111,1012.96
Mostly Cloudy,rain,13.9388888888889,0.55,21.5579,128,9.982,1012.97
Mostly Cloudy,rain,15.0277777777778,0.54,17.3075,129,9.982,1013.36
Mostly Cloudy,rain,16.0388888888889,0.47,24.5203,132,11.4471,1013.41
Mostly Cloudy,rain,15.2277777777778,0.51,20.3665,147,11.2056,1013.34
Mostly Cloudy,rain,16.2055555555556,0.44,14.4417,129,11.2056,1013.62
Partly Cloudy,rain,17.3,0.43,18.0159,124,11.3988,1013.28
Partly Cloudy,rain,17.7777777777778,0.43,15.8263,158,11.2056,1012.98
Partly Cloudy,rain,17.8,0.38,17.2431,148,11.2056,1012.5
Partly Cloudy,rain,17.2611111111111,0.39,16.8728,150,11.3988,1012.61
Mostly Cloudy,rain,17.2,0.38,15.3111,158,11.2056,1012.88
Mostly Cloudy,rain,15.0222222222222,0.45,20.9139,168,9.982,1012.98
Mostly Cloudy,rain,13.9277777777778,0.47,13.3469,166,10.3523,1013.73
Mostly Cloudy,rain,12.3666666666667,0.57,9.4346,159,9.982,1014.17
Mostly Cloudy,rain,12.2944444444444,0.59,6.7781,152,15.8263,1014.46
Mostly Cloudy,rain,12.7888888888889,0.56,14.4095,160,15.3111,1014.45
Partly Cloudy,rain,9.53333333333333,0.76,7.084,310,15.8263,1013.49
Mostly Cloudy,rain,9.97222222222222,0.71,14.4256,310,15.8263,1013.41
Partly Cloudy,rain,4.91111111111111,0.91,1.0143,140,3.4454,1015.4
Partly Cloudy,rain,7.91666666666667,0.78,11.6725,320,15.8263,1013.19
Partly Cloudy,rain,7.38333333333333,0.82,14.6188,319,15.8263,1012.8
Mostly Cloudy,rain,7.97222222222222,0.82,11.8496,309,14.8764,1013.1
Overcast,rain,8.81666666666667,0.84,14.49,320,10.948,1013.14
Mostly Cloudy,rain,8.79444444444444,0.84,23.3289,320,10.948,1013.64
Overcast,rain,7.88888888888889,0.89,26.8387,330,11.2056,1014.12
Overcast,rain,7.8,0.96,22.7815,329,7.9695,1014.48
Overcast,rain,7.82222222222222,0.95,14.2163,328,6.118,1014.97
Overcast,rain,7.94444444444444,0.95,9.7727,299,10.0625,1015.66
Overcast,rain,8.07777777777778,0.94,15.778,291,11.27,1015.89
Overcast,rain,10.2277777777778,0.81,11.3183,291,11.27,1015.69
Overcast,rain,11.3611111111111,0.74,4.2021,292,11.0768,1015.59
Mostly Cloudy,rain,12.45,0.7,1.3041,173,11.27,1015.24
Partly Cloudy,rain,12.9166666666667,0.67,3.6869,129,11.2056,1014.77
Partly Cloudy,rain,12.55,0.62,6.4078,211,11.3988,1014.73
Partly Cloudy,rain,12.3833333333333,0.69,9.8049,176,11.2056,1014.49
Partly Cloudy,rain,10.2277777777778,0.75,8.4042,164,11.2056,1014.7
Partly Cloudy,rain,9.22777777777778,0.78,9.5151,152,9.982,1015.38
Clear,rain,7.82777777777778,0.87,7.3738,152,9.982,1015.81
Clear,rain,6.67777777777778,0.91,5.796,155,15.8263,1015.89
Clear,rain,6.12222222222222,0.91,6.279,156,14.168,1015.9
Partly Cloudy,rain,5.32777777777778,0.95,5.8926,157,8.1305,1015.92
Clear,rain,4.35555555555556,0.95,10.9158,190,3.3649,1015.89
Mostly Cloudy,rain,9.27222222222222,0.89,3.6386,194,15.0052,1007.55
Partly Cloudy,rain,4.26111111111111,0.92,6.0697,171,4.7495,1015.21
Partly Cloudy,rain,3.21666666666667,0.92,6.0697,178,5.2164,1015.18
Partly Cloudy,rain,3.90555555555556,0.92,5.8926,183,5.9248,1014.89
Foggy,rain,2.71111111111111,0.96,7.9695,167,0.5152,1014.29
Foggy,rain,3.81666666666666,1,5.2808,169,2.737,1014.35
Clear,rain,6.88333333333333,0.93,9.1126,135,5.6833,1014
Mostly Cloudy,rain,8.93888888888889,0.88,15.6814,132,11.2056,1013.53
Mostly Cloudy,rain,11.2055555555556,0.79,20.7046,141,9.982,1013.05
Mostly Cloudy,rain,12.85,0.7,20.1572,151,11.0285,1012.74
Mostly Cloudy,rain,13.9611111111111,0.63,23.9729,160,11.2056,1011.92
Mostly Cloudy,rain,14.9777777777778,0.51,23.9568,170,11.2056,1010.87
Overcast,rain,14.0277777777778,0.57,22.6849,150,11.3988,1009.99
Mostly Cloudy,rain,15.0222222222222,0.51,26.7743,160,11.2056,1008.85
Mostly Cloudy,rain,15.0444444444444,0.54,20.8817,160,9.982,1007.74
Overcast,rain,15.0888888888889,0.5,17.1948,151,10.3523,1007.07
Overcast,rain,14.95,0.51,14.1197,159,11.2056,1006.26
Overcast,rain,13.8166666666667,0.59,11.1251,140,11.2056,1005.77
Overcast,rain,12.9166666666667,0.64,11.6886,130,9.982,1005.19
Overcast,rain,13.8388888888889,0.59,14.2324,149,11.2056,1004.85
Overcast,rain,12.7555555555556,0.69,6.2629,235,15.8263,1005.49
Overcast,rain,12.65,0.74,18.1286,229,14.8764,1005.64
Overcast,rain,11.6888888888889,0.8,11.3183,211,15.7297,1005.45
Overcast,rain,10.6277777777778,0.88,6.5527,210,15.7297,1005.65
Overcast,rain,5.66666666666667,0.91,8.7262,303,9.9015,1012.87
Overcast,rain,10.05,0.92,6.6171,212,14.9569,1006.34
Overcast,rain,9.97777777777778,0.93,2.5921,168,11.9784,1006.47
Overcast,rain,9.77777777777778,0.95,5.4579,180,6.6976,1007.16
Overcast,rain,8.66111111111111,0.99,4.7334,226,10.8836,1007.18
Overcast,rain,7.55,0.95,20.3504,328,3.9767,1007.86
Overcast,rain,7.23333333333334,0.93,13.846,322,3.6708,1008.4
Overcast,rain,6.04444444444445,0.92,23.6187,319,3.7513,1008.86
Overcast,rain,6.09444444444444,0.85,22.0892,329,11.1251,1009.1
Overcast,rain,6.11666666666667,0.82,22.1697,331,7.1484,1010.06
Overcast,rain,6.06666666666667,0.86,17.7583,342,7.9051,1010.67
Overcast,rain,6.03888888888889,0.93,17.4524,324,10.9802,1011.06
Overcast,rain,6.88888888888889,0.93,22.4595,7,9.9498,1011.03
Overcast,rain,7.06111111111111,0.86,16.1161,10,7.9695,1011.14
Overcast,rain,6.03888888888889,0.93,20.4631,1,11.1251,1011.61
Overcast,rain,6.07222222222222,0.93,21.1393,0,10.4167,1011.86
Overcast,rain,5.04444444444444,0.93,20.6885,11,8.1949,1011.93
Overcast,rain,5.02222222222222,0.92,14.0231,10,8.05,1012.4
Overcast,rain,5.03333333333334,0.93,14.9408,6,7.3738,1013.23
Overcast,rain,5,0.93,11.1251,358,11.0446,1013.8
Overcast,rain,4.97777777777778,0.93,14.1197,339,8.05,1014.08
Overcast,rain,4.93333333333333,0.87,15.939,348,9.016,1013.96
Overcast,rain,4.46666666666667,0.92,13.9748,301,9.9015,1013.9
Overcast,rain,4.44444444444444,0.92,14.329,310,9.9015,1014.39
Clear,rain,4.01111111111111,0.83,12.1555,265,13.9104,1016.82
Overcast,rain,4.90555555555556,0.86,13.7977,320,9.9015,1014.18
Overcast,rain,4.88333333333333,0.83,10.8836,338,9.9015,1014.27
Overcast,rain,4.38888888888889,0.89,13.3952,322,9.016,1014.14
Overcast,rain,4.83888888888889,0.86,16.8889,320,11.1251,1014.11
Overcast,rain,4.81111111111111,0.83,15.3433,330,9.982,1014.41
Mostly Cloudy,rain,4.94444444444444,0.84,18.1769,337,9.982,1014.9
Mostly Cloudy,rain,7.2,0.65,17.3719,0,9.982,1014.98
Partly Cloudy,rain,7.77777777777778,0.67,16.261,352,11.2056,1014.97
Mostly Cloudy,rain,8.72777777777778,0.64,12.9122,359,11.4471,1015.52
Mostly Cloudy,rain,8.98333333333333,0.57,20.4953,339,11.2056,1015.64
Partly Cloudy,rain,10,0.5,23.2162,340,11.2056,1015.72
Mostly Cloudy,rain,10.0944444444444,0.55,19.2878,339,11.3988,1015.47
Partly Cloudy,rain,11.0611111111111,0.46,14.2646,337,11.2056,1015.24
Partly Cloudy,rain,10.1388888888889,0.42,12.558,337,11.2056,1015.14
Partly Cloudy,rain,11.0111111111111,0.42,9.3541,312,11.3988,1015.13
Partly Cloudy,rain,10.1166666666667,0.49,7.6636,335,11.2056,1015.39
Partly Cloudy,rain,7.91666666666667,0.57,4.4597,345,11.2056,1015.7
Partly Cloudy,rain,7.33333333333334,0.63,2.6243,350,11.0285,1016.2
Partly Cloudy,rain,5.05,0.75,3.059,275,11.2056,1016.83
Clear,rain,3.93333333333333,0.76,6.2629,268,15.8263,1017.12
Partly Cloudy,rain,4.09444444444444,0.77,6.3434,267,14.9569,1017.38
Partly Cloudy,rain,3.8,0.82,6.2146,270,15.7297,1017.32
Clear,rain,2.68888888888889,0.85,10.2879,269,6.118,1017.42
Clear,rain,5.06666666666667,0.81,5.635,181,14.9569,1018.24
Clear,rain,2.6,0.85,6.0536,289,15.6492,1017.33
Partly Cloudy,rain,1.58333333333333,0.92,5.9248,351,14.7315,1017.53
Partly Cloudy,rain,2.15555555555556,0.9,3.2361,271,13.6528,1017.7
Clear,rain,0.955555555555555,0.92,1.5939,165,6.118,1017.84
Clear,rain,0.955555555555555,0.92,4.5724,341,4.5885,1018.13
Clear,rain,5.59444444444445,0.82,0.2254,236,5.8765,1018.47
Clear,rain,9.82222222222222,0.66,14.49,110,9.982,1018.32
Clear,rain,11.0722222222222,0.54,1.6744,30,9.982,1018.59
Partly Cloudy,rain,11.0555555555556,0.48,6.9391,210,11.0285,1018.68
Partly Cloudy,rain,12.2444444444444,0.43,7.1323,246,11.2056,1018.49
Partly Cloudy,rain,12.85,0.41,9.1609,216,11.2056,1018.38
Partly Cloudy,rain,12.8888888888889,0.38,9.5795,199,10.3523,1018.35
Partly Cloudy,rain,12.9166666666667,0.4,9.4829,218,9.982,1017.58
Partly Cloudy,rain,13.8888888888889,0.46,10.3845,224,9.982,1017.37
Partly Cloudy,rain,13.0222222222222,0.48,12.2038,211,10.3523,1017.37
Clear,rain,12.3833333333333,0.49,12.4453,187,9.982,1017.24
Clear,rain,10.2055555555556,0.57,9.8371,187,9.982,1017.45
Clear,rain,9.14444444444445,0.62,7.6475,163,9.982,1017.83
Clear,rain,7.82777777777778,0.68,9.7405,160,9.982,1018.17
Clear,rain,7.73333333333333,0.65,6.7459,161,15.8263,1018.28
Clear,rain,7.14444444444444,0.69,6.2146,165,14.9569,1018.37
Clear,rain,6.01666666666667,0.74,6.4078,163,15.8263,1018.39
Clear,rain,5.46111111111111,0.76,6.601,180,15.8263,1018.49
Partly Cloudy,rain,8.24444444444445,0.72,13.3791,161,14.9569,1015.16
Clear,rain,3.83888888888889,0.82,6.6332,169,15.8263,1018.18
Clear,rain,2.24444444444444,0.91,3.4776,142,14.9086,1018.29
Clear,rain,2.02222222222222,0.93,6.2307,141,11.2539,1018.28
Clear,rain,2.17222222222222,0.92,10.7065,121,5.0393,1018.08
Clear,rain,3.66111111111111,0.89,10.7226,130,6.9874,1018.6
Clear,rain,6.11111111111111,0.79,11.8979,141,9.5473,1018.66
Partly Cloudy,rain,10.0055555555556,0.66,11.4793,142,9.982,1018.38
