fraud,transaction_amount,transaction_hour,num_transactions_24h,distance_from_home,merchant_risk_score,is_international,card_present,online_order,new_device,account_age_days,customer_tenure_months,prior_chargebacks,failed_login_attempts,billing_shipping_mismatch,high_risk_country,merchant_category_risk,weekend_transaction,customer_avg_transaction_amount,amount_to_avg_ratio,days_since_last_transaction,num_cards_on_account,ip_risk_score,velocity_score,browser_language_risk,screen_resolution_score,customer_age,loyalty_points_balance,email_domain_age_days,app_version_score,random_marketing_score
0,27.06,1,3,0.2,11.04,0,1,0,0,1196,39.9,0,0,0,0,6.59,0,37.03,0.73,21,2,31.0,40.17,7.07,3.96,75,17484,2703,3.67,38.46
0,48.7,7,5,5.78,44.3,0,1,0,0,334,11.1,0,2,1,0,8.47,1,34.78,1.4,1,1,45.04,79.31,4.79,6.66,28,6819,1537,4.21,36.46
0,32.84,11,2,11.87,42.35,0,1,0,0,2275,75.8,0,1,0,0,6.89,0,36.34,0.9,4,1,50.73,25.44,1.66,9.58,33,38382,2461,6.97,21.27
1,27.19,1,0,20.58,60.07,0,0,1,0,538,17.9,0,0,0,0,8.33,1,27.11,1.0,35,1,67.07,1.25,6.47,0.42,52,34898,4227,9.73,82.52
0,22.8,12,2,0.81,44.68,0,1,0,0,3334,111.1,0,0,0,0,3.33,0,31.83,0.72,17,2,21.02,29.12,6.59,5.29,37,48681,3052,1.4,43.55
0,37.75,1,2,22.4,9.26,0,1,0,0,476,15.9,0,0,0,0,4.21,0,33.29,1.13,45,1,77.09,28.07,1.49,2.93,18,25411,4351,7.81,32.72
0,68.61,2,3,5.67,92.39,0,0,1,0,909,30.3,0,1,0,0,9.74,0,54.42,1.26,19,2,88.01,37.54,4.45,3.76,35,6752,2473,1.56,43.89
0,15.18,6,2,6.54,34.75,0,0,1,0,474,15.8,0,1,0,1,5.66,0,44.11,0.34,74,1,85.37,25.24,1.28,8.66,74,23451,4344,7.38,1.45
0,5.87,21,5,4.26,82.62,1,1,0,0,3529,117.6,0,2,0,0,3.85,1,17.32,0.34,30,2,74.34,65.27,8.16,0.79,21,9417,91,1.33,95.03
0,50.16,22,3,1.38,86.47,0,0,1,0,3277,109.2,1,0,0,0,1.23,1,34.73,1.44,73,2,25.79,36.05,9.16,1.33,34,439,2960,1.07,77.67
0,19.53,0,2,20.47,23.3,0,1,0,0,2303,76.8,0,2,0,0,4.67,0,22.6,0.86,23,2,54.14,25.92,8.27,7.47,41,21519,2294,5.05,70.17
0,37.8,14,4,38.43,30.22,0,1,0,0,656,21.9,0,0,1,0,3.15,1,17.49,2.16,15,3,49.28,66.09,7.71,8.81,41,49765,421,4.3,83.53
0,7.78,5,0,11.54,47.45,0,0,1,0,668,22.3,1,0,0,0,7.17,1,55.49,0.14,76,2,63.55,0.0,4.23,2.55,29,2222,3615,2.83,4.96
0,20.96,8,1,13.19,68.97,0,1,0,0,2161,72.0,0,1,0,0,4.8,1,30.37,0.69,25,2,28.53,17.8,4.78,6.58,50,15384,4655,4.5,50.55
0,13.6,12,3,13.56,21.2,1,1,0,0,1662,55.4,0,1,1,0,6.14,0,46.19,0.29,69,2,7.52,40.11,1.27,0.97,26,6662,2957,3.95,24.97
0,9.84,3,2,10.5,3.55,0,1,0,1,1543,51.4,0,0,0,0,9.94,0,11.82,0.83,49,1,73.83,31.38,0.85,8.02,38,26068,684,7.78,15.69
0,60.97,1,5,3.28,45.06,0,0,1,0,2132,71.1,0,0,0,0,8.58,1,20.26,3.01,81,2,43.27,81.57,3.7,3.91,56,30962,1081,8.07,51.03
0,63.72,4,4,15.41,74.46,0,1,0,0,2877,95.9,0,1,0,1,2.05,0,27.51,2.32,14,1,18.87,63.49,3.75,4.77,44,36843,12,4.24,97.4
0,112.14,22,2,0.94,57.53,0,1,0,0,169,5.6,0,1,0,0,8.22,0,29.53,3.8,66,1,35.1,31.39,6.3,7.4,23,6405,914,2.42,53.9
0,94.56,23,2,25.77,75.71,0,0,1,0,2189,73.0,0,0,0,0,2.03,0,17.74,5.33,73,3,63.16,33.93,9.13,7.52,69,27942,4705,1.53,33.69
0,48.41,22,2,10.49,69.66,1,1,0,0,73,2.4,0,0,0,0,4.98,1,35.37,1.37,27,2,74.54,25.82,0.14,0.39,47,33798,3707,3.67,32.6
0,82.4,10,5,7.34,23.73,0,0,1,0,390,13.0,0,2,0,0,4.71,0,38.21,2.16,0,1,20.14,62.23,0.66,8.76,42,32086,1155,7.46,22.31
0,33.26,12,3,18.16,72.96,0,1,0,0,373,12.4,0,0,0,0,4.58,0,33.16,1.0,36,2,92.62,36.76,0.62,8.24,79,13206,4155,6.09,30.44
0,67.42,16,3,8.37,30.57,0,1,0,1,483,16.1,0,1,0,1,4.16,1,33.49,2.01,55,1,75.32,31.64,2.41,9.95,36,17666,1572,6.32,4.99
0,66.91,19,3,15.21,46.46,0,0,1,0,2085,69.5,0,1,1,0,4.63,0,30.61,2.19,23,1,50.92,56.26,2.77,8.74,51,41340,3816,2.97,47.13
0,60.04,12,3,71.03,3.57,0,1,0,0,3120,104.0,0,2,0,1,6.98,0,51.97,1.16,22,4,75.15,52.51,8.54,2.84,39,6108,2831,8.14,58.65
0,44.76,2,3,10.63,72.47,0,1,0,1,2903,96.8,1,1,0,0,2.77,0,21.23,2.11,0,4,13.78,39.29,1.6,0.28,67,43238,3059,6.88,52.98
0,74.61,6,0,17.05,9.01,0,1,0,0,1088,36.3,0,0,0,1,7.42,0,68.44,1.09,18,2,44.56,5.55,2.22,2.18,21,46249,1463,4.26,46.67
0,11.06,16,1,26.01,22.0,1,0,1,1,3134,104.5,0,0,0,0,9.51,0,33.29,0.33,16,1,63.95,13.73,6.67,5.7,26,39736,1996,9.65,94.84
0,15.59,18,2,16.46,77.72,0,1,0,1,1997,66.6,0,0,0,0,3.53,1,34.85,0.45,74,2,71.12,20.81,7.94,4.97,20,15529,2852,9.65,76.84
0,186.99,5,1,4.23,89.05,0,0,1,1,1750,58.3,0,0,0,0,8.68,1,38.89,4.81,2,2,76.96,29.96,7.88,3.24,27,22444,122,7.14,45.82
0,25.97,8,2,23.15,61.16,0,1,0,1,1348,44.9,0,0,0,0,1.1,1,23.95,1.08,75,2,52.63,32.53,0.83,5.58,45,42678,1638,7.89,40.8
0,61.19,16,3,33.83,10.24,1,1,0,1,1154,38.5,0,1,0,0,7.9,0,35.83,1.71,25,2,46.69,42.58,8.56,0.79,73,34752,864,4.77,93.79
1,77.98,4,0,17.02,51.21,0,1,0,1,890,29.7,0,0,0,0,5.95,1,19.72,3.95,51,1,95.85,2.75,9.36,9.87,56,27579,4663,6.34,90.65
0,24.22,6,2,12.16,91.4,0,1,0,0,64,2.1,0,2,1,0,1.13,0,45.14,0.54,61,2,54.94,14.46,0.62,2.99,54,17920,2031,7.0,90.89
0,36.85,16,4,78.76,40.09,0,1,0,1,60,2.0,0,0,0,0,9.72,0,56.74,0.65,20,1,9.07,42.08,0.27,0.74,54,40315,3792,5.07,66.08
0,5.36,23,2,31.87,40.72,0,1,0,1,1737,57.9,1,0,0,0,9.08,0,84.36,0.06,45,2,18.72,33.95,3.74,6.16,58,40302,3973,3.22,22.02
0,14.55,9,4,22.51,90.4,0,0,1,0,3242,108.1,1,2,0,0,7.06,1,18.65,0.78,35,2,71.01,54.86,1.66,5.81,28,18109,586,5.76,50.74
0,49.28,17,2,116.47,1.76,0,1,0,1,1161,38.7,0,2,1,0,1.66,0,43.09,1.14,61,1,75.39,17.62,7.59,3.43,41,14928,1780,7.94,85.33
0,8.68,20,3,7.47,52.16,1,1,0,0,541,18.0,1,2,0,0,2.73,0,41.34,0.21,52,1,66.6,33.72,3.71,1.31,71,23913,4879,8.07,18.78
0,23.36,9,5,12.15,72.6,1,1,0,1,3453,115.1,0,0,0,0,2.81,1,75.44,0.31,87,1,56.73,85.32,1.84,4.74,32,3236,4125,8.43,97.83
0,121.63,17,4,5.28,8.09,0,1,0,0,1123,37.4,0,1,0,0,5.84,0,23.79,5.11,51,1,50.77,60.96,7.47,7.9,73,37696,2064,7.42,55.27
0,42.25,20,2,39.02,78.58,0,1,0,1,3430,114.3,0,1,0,0,6.22,0,33.37,1.27,65,2,12.2,42.41,2.93,4.36,28,20624,2735,5.02,21.16
0,47.47,5,4,26.2,80.84,0,1,0,0,167,5.6,0,0,0,0,1.47,1,59.89,0.79,28,2,9.11,72.97,4.36,3.46,23,39512,214,5.61,76.56
0,59.97,15,4,40.01,14.79,0,0,1,1,3475,115.8,0,1,0,0,2.92,1,32.78,1.83,2,2,91.57,49.57,2.38,1.76,75,2082,2387,7.86,31.71
0,74.34,11,4,46.68,85.37,0,1,0,0,3425,114.2,0,0,1,0,3.95,1,31.4,2.37,89,2,47.35,62.97,0.4,3.23,23,7052,759,6.45,63.9
0,9.24,5,1,14.57,79.8,0,1,0,0,1111,37.0,0,0,1,0,7.21,1,21.58,0.43,42,1,1.92,16.12,4.4,7.45,23,6161,10,2.46,81.65
0,67.15,0,2,9.41,14.27,0,1,0,0,2033,67.8,0,0,0,0,1.18,0,29.85,2.25,58,2,20.63,20.39,6.08,0.82,59,37918,1166,9.92,67.49
0,24.32,18,1,17.62,96.8,0,1,0,1,1486,49.5,0,1,0,0,4.84,0,36.49,0.67,71,1,51.63,14.4,6.52,3.41,53,32922,1693,5.38,27.99
0,128.74,0,5,1.07,2.09,1,0,1,1,1762,58.7,0,2,0,0,5.54,0,29.35,4.39,51,1,51.91,79.86,6.88,6.42,68,25821,4532,7.96,94.23
0,27.47,23,2,1.03,83.46,0,0,1,0,1148,38.3,0,0,0,0,1.54,0,39.4,0.7,44,1,95.22,20.47,0.6,4.84,63,28799,2075,7.68,33.07
0,5.72,11,1,11.55,98.63,0,1,0,0,220,7.3,0,0,0,0,1.41,1,29.7,0.19,74,1,33.79,9.1,6.43,4.43,33,11996,2594,7.72,15.55
0,27.33,20,2,23.85,96.51,0,0,1,0,1581,52.7,0,1,0,0,4.89,1,67.6,0.4,43,1,67.9,28.41,6.48,8.92,65,12907,2536,4.55,97.79
0,12.05,10,2,5.65,59.88,0,1,0,0,467,15.6,0,2,1,0,7.12,0,35.6,0.34,52,2,49.52,36.12,4.69,8.19,27,36096,4233,1.94,41.73
0,24.8,2,2,22.82,80.21,0,0,1,0,149,5.0,0,0,1,0,8.71,0,41.32,0.6,49,2,27.55,43.12,3.07,1.4,23,28134,3288,8.71,74.15
0,140.18,0,5,0.34,42.66,1,0,1,0,1522,50.7,1,3,0,0,4.33,0,19.82,7.07,13,1,97.97,75.57,6.25,6.18,55,29162,17,8.91,95.21
0,73.88,3,3,4.57,10.82,0,0,1,0,2305,76.8,0,3,0,0,8.83,0,18.95,3.9,9,2,80.57,61.73,4.06,7.91,54,7653,4963,3.2,15.29
0,6.07,19,5,11.51,81.48,0,0,1,0,810,27.0,0,0,0,0,8.87,0,13.56,0.45,13,2,86.63,76.39,9.68,9.11,33,49687,4191,8.26,8.48
0,70.57,16,2,1.55,36.83,0,0,1,0,2338,77.9,0,1,0,1,7.9,1,27.8,2.54,36,1,84.53,19.68,6.7,8.22,26,9222,308,6.34,92.83
0,20.73,7,2,5.02,70.29,0,1,0,1,294,9.8,0,1,0,0,7.84,0,22.82,0.91,18,2,12.16,26.85,2.67,2.28,39,31864,2025,2.84,91.45
0,41.08,13,1,22.15,24.21,0,0,1,0,2164,72.1,0,2,1,0,2.02,0,57.83,0.71,16,1,51.44,8.56,0.34,2.24,78,8606,4590,8.45,79.42
1,53.65,1,2,7.02,33.52,0,1,0,0,2876,95.9,0,0,1,1,4.79,0,18.46,2.91,75,2,52.34,25.55,7.96,5.12,40,31689,2066,9.63,91.36
0,215.59,5,2,5.64,22.7,0,1,0,1,3518,117.3,0,1,0,0,7.11,0,19.19,11.23,53,2,36.86,33.3,8.56,4.69,71,17554,3429,3.4,90.2
0,116.97,17,3,17.78,87.69,0,1,0,0,737,24.6,0,1,0,0,7.46,0,38.3,3.05,21,1,40.51,38.44,7.99,9.99,42,36898,4499,8.51,15.3
0,64.1,18,2,6.79,47.99,0,1,0,0,958,31.9,1,1,0,0,1.82,0,27.0,2.37,56,1,16.91,20.8,7.9,3.14,29,9581,29,4.49,36.91
0,30.25,15,5,2.93,66.89,0,1,0,0,2054,68.5,0,0,0,0,1.29,1,41.87,0.72,45,2,51.69,66.32,3.35,1.73,55,47964,749,5.5,46.07
0,31.43,19,4,48.57,89.97,0,1,0,1,2009,67.0,0,2,0,0,6.18,1,30.92,1.02,17,1,11.02,57.9,8.86,4.3,22,49169,3388,4.17,2.73
0,19.74,17,3,4.53,18.42,0,0,1,1,948,31.6,0,2,0,0,1.57,0,21.1,0.94,45,1,78.28,44.81,1.21,1.07,46,27271,4120,8.88,28.58
1,13.59,3,3,9.31,49.86,0,0,1,0,2969,99.0,0,3,1,0,7.62,0,30.76,0.44,36,1,73.14,45.14,4.61,6.51,23,2564,4786,2.98,36.67
0,23.52,1,5,38.42,63.63,0,1,0,0,2712,90.4,0,0,1,0,1.52,0,36.09,0.65,47,2,25.35,70.98,0.36,1.74,74,41187,3724,6.57,25.78
0,92.53,15,4,59.5,73.12,0,1,0,0,566,18.9,0,2,0,0,2.26,0,44.57,2.08,53,1,91.71,61.69,7.14,3.79,48,16993,3934,7.05,38.18
0,134.0,7,7,4.93,52.26,0,1,0,0,1456,48.5,1,0,0,0,7.17,1,63.71,2.1,38,2,68.47,97.32,7.04,0.44,48,5734,2426,2.02,53.24
0,68.1,5,3,11.51,33.59,0,1,0,1,1151,38.4,1,2,0,0,1.56,0,13.55,5.03,84,1,2.78,34.71,6.91,4.72,48,24591,2416,5.78,20.97
0,43.75,16,2,0.43,35.61,0,1,0,0,2354,78.5,0,0,1,0,5.92,0,51.37,0.85,40,1,1.92,37.6,0.54,4.58,78,48245,4297,1.61,30.4
0,55.5,17,3,25.5,31.97,0,1,0,0,1724,57.5,1,2,0,0,7.73,0,48.19,1.15,33,2,77.24,60.81,3.72,5.06,43,38633,694,8.35,69.44
0,26.55,5,1,31.87,94.52,0,1,0,0,2273,75.8,1,1,0,0,1.54,0,20.05,1.32,63,1,84.38,32.21,0.55,4.41,18,4351,3057,5.22,68.81
0,37.91,19,5,5.45,49.59,1,1,0,0,451,15.0,0,0,0,1,8.31,0,22.21,1.71,38,1,74.37,69.33,6.74,4.35,37,2310,3095,1.11,9.68
0,22.92,7,5,28.8,97.09,0,1,0,0,623,20.8,0,2,0,0,1.69,1,23.48,0.98,83,1,31.43,82.89,8.3,0.8,68,18187,1903,2.22,81.43
0,127.79,0,7,28.8,49.27,0,0,1,1,743,24.8,0,0,0,0,8.76,0,66.2,1.93,17,3,50.92,88.98,5.15,2.7,32,26136,2763,5.88,11.89
0,10.81,22,2,23.97,11.21,1,0,1,1,430,14.3,0,0,0,0,6.19,1,39.19,0.28,14,3,53.61,33.36,3.29,3.85,74,37554,838,4.19,60.55
0,41.03,18,3,28.29,31.89,0,1,0,0,1889,63.0,0,0,0,0,3.17,1,28.4,1.44,34,3,97.07,40.47,3.64,8.29,57,36587,1065,6.69,59.45
0,14.47,2,2,97.52,53.18,0,1,0,0,3407,113.6,0,1,0,1,4.14,0,25.35,0.57,39,1,89.35,34.34,6.73,3.93,54,31442,274,4.1,91.78
0,27.44,5,4,8.89,94.01,1,1,0,0,3164,105.5,0,1,0,0,1.84,0,37.68,0.73,15,2,3.09,56.64,6.97,2.81,56,42197,3007,7.08,70.82
0,51.71,8,5,12.0,53.56,1,1,0,1,1563,52.1,0,1,0,1,2.33,0,37.77,1.37,55,2,55.98,65.62,4.47,2.67,68,33061,3214,6.4,22.89
0,85.25,18,6,14.47,38.8,0,1,0,0,1001,33.4,1,1,0,0,7.72,0,42.63,2.0,24,1,61.95,100.0,8.23,0.16,79,24919,1309,7.89,94.64
1,43.86,13,4,56.84,96.45,0,1,0,0,1461,48.7,0,1,0,0,6.57,0,53.1,0.83,42,1,92.28,78.0,2.64,9.28,36,5632,4282,5.73,54.15
0,30.31,15,3,4.05,24.61,0,1,0,0,1677,55.9,0,1,0,0,7.99,0,63.72,0.48,76,3,18.11,53.2,3.32,6.72,45,6882,4872,1.56,71.26
0,70.38,5,1,12.67,78.66,1,0,1,1,3171,105.7,0,1,0,0,1.4,1,31.4,2.24,62,3,28.38,6.11,0.55,2.1,23,33001,330,3.21,41.23
0,27.35,14,5,6.21,33.97,0,1,0,0,1160,38.7,0,2,0,0,7.79,1,15.13,1.81,39,1,32.2,64.19,2.38,8.98,64,13524,726,9.34,83.72
0,43.61,17,3,108.39,19.37,0,1,0,0,1520,50.7,1,0,0,0,7.84,0,45.39,0.96,57,2,46.3,48.72,8.31,4.76,71,35933,4028,4.94,59.45
0,63.46,6,2,77.99,73.27,0,1,0,1,2746,91.5,0,0,0,0,6.68,1,15.23,4.17,1,3,38.19,31.05,8.75,1.3,69,17322,3486,5.2,37.02
0,28.67,20,2,40.1,69.28,0,0,1,0,229,7.6,0,0,0,1,1.83,0,22.65,1.27,88,2,80.26,31.98,8.77,7.52,75,47366,841,9.08,48.06
0,13.65,20,2,21.94,21.89,0,1,0,0,1287,42.9,0,0,0,1,3.53,0,63.16,0.22,89,1,19.51,33.5,3.85,5.98,78,26814,61,5.34,38.89
0,25.87,0,3,1.74,47.09,0,0,1,0,3580,119.3,0,2,0,1,6.88,0,23.57,1.1,84,4,56.16,44.64,0.33,6.7,76,36031,3214,1.48,54.92
0,15.96,16,3,4.23,15.98,0,1,0,1,1058,35.3,1,0,0,0,3.3,0,34.66,0.46,42,1,11.14,35.06,2.15,7.27,23,34330,2718,6.23,43.35
0,13.25,14,4,9.36,58.98,0,1,0,0,3159,105.3,0,4,0,0,1.76,0,29.42,0.45,88,3,9.75,51.77,7.16,1.66,75,34596,3769,3.32,19.21
0,33.65,20,3,4.33,12.76,0,1,0,1,3574,119.1,0,0,0,0,6.3,0,38.8,0.87,35,1,45.99,56.28,6.58,4.52,24,18704,3341,8.28,44.34
0,53.86,9,4,1.21,85.73,0,1,0,1,1323,44.1,1,0,0,0,4.71,0,39.1,1.38,24,4,77.88,68.05,8.63,8.42,27,13424,715,3.33,67.59
0,84.31,18,3,1.31,85.71,1,1,0,0,563,18.8,0,2,0,0,2.9,0,43.72,1.93,44,1,58.44,48.9,3.77,7.09,40,37733,1524,9.99,48.9
0,39.2,12,2,28.79,76.64,0,1,0,0,2570,85.7,0,1,0,0,8.17,0,26.42,1.48,27,2,71.91,21.37,8.49,5.75,66,42356,1770,7.36,72.0
0,29.25,9,4,1.61,13.02,1,1,0,0,2912,97.1,1,1,0,0,8.96,1,72.27,0.4,5,2,80.82,62.31,8.42,6.32,24,30861,4452,5.15,43.35
0,27.4,7,1,12.23,73.65,0,1,0,0,61,2.0,1,0,0,1,4.01,0,10.21,2.68,83,1,96.45,32.74,0.05,9.9,29,12990,1081,6.11,46.55
0,27.47,15,2,13.88,76.95,0,1,0,1,1215,40.5,0,2,0,0,8.43,0,31.44,0.87,69,1,26.16,35.05,1.53,2.96,36,11297,2948,6.31,86.42
0,98.92,7,5,29.65,12.55,0,1,0,0,383,12.8,1,1,0,0,4.51,0,17.51,5.65,52,1,92.84,84.73,0.11,2.71,25,37588,4336,9.1,47.39
0,31.25,7,4,9.09,88.7,0,0,1,0,1239,41.3,0,1,0,0,8.39,0,23.23,1.35,50,1,3.32,63.3,6.06,4.29,27,13157,3291,8.06,85.74
0,49.61,21,7,37.55,82.9,0,1,0,0,3118,103.9,0,0,0,1,9.91,1,28.71,1.73,34,1,10.42,100.0,4.79,0.15,28,22118,3817,8.68,51.14
1,58.86,12,2,2.85,55.14,0,1,0,0,1250,41.7,0,0,1,0,1.16,1,13.08,4.5,19,1,58.11,19.1,2.19,0.62,43,12953,1389,9.15,26.24
0,14.73,2,3,14.67,22.26,0,1,0,0,2447,81.6,0,5,0,0,1.95,0,83.35,0.18,71,2,2.5,50.53,4.98,3.76,43,15851,1209,6.58,75.22
0,95.1,4,1,9.13,26.77,0,0,1,1,816,27.2,2,1,0,0,5.47,0,78.26,1.22,0,1,97.31,7.82,4.84,5.93,62,5878,1870,4.99,43.72
0,10.6,4,2,16.63,8.02,0,1,0,0,1709,57.0,0,1,0,0,9.01,1,21.95,0.48,85,2,6.73,19.62,9.06,8.41,72,33533,2750,9.17,91.01
0,44.29,19,3,1.1,85.99,0,1,0,1,2343,78.1,0,0,0,0,5.48,0,25.25,1.75,72,3,20.6,49.17,6.66,8.87,46,27381,3615,1.44,25.54
0,28.82,6,3,18.71,90.59,0,0,1,0,3530,117.7,0,2,0,0,5.73,0,37.46,0.77,6,3,50.2,52.36,6.26,1.53,69,17528,4573,9.36,13.05
0,19.17,4,2,46.01,91.46,0,1,0,0,2105,70.2,0,1,0,0,1.36,0,26.58,0.72,68,2,8.0,41.89,0.38,1.0,34,20429,954,4.34,85.44
1,306.36,10,1,17.56,97.25,0,0,1,1,3612,120.4,1,0,0,0,9.05,1,54.67,5.6,77,2,7.33,15.27,5.38,0.19,58,32770,3897,7.71,96.55
0,154.56,5,2,18.26,56.5,0,1,0,0,1790,59.7,0,1,0,0,5.26,1,23.06,6.7,35,1,87.23,23.26,4.78,3.94,28,47874,2030,3.85,83.85
0,101.92,12,2,13.21,71.0,0,1,0,1,673,22.4,0,1,1,1,7.28,0,47.48,2.15,83,2,35.1,41.05,8.94,9.46,23,25318,4450,9.65,39.78
0,51.48,2,2,47.97,7.72,0,1,0,0,811,27.0,0,0,0,0,7.31,0,43.29,1.19,41,1,15.71,25.7,2.58,8.6,19,45375,1972,9.42,46.57
0,14.53,21,3,7.49,1.25,0,1,0,0,960,32.0,0,1,0,0,4.84,1,20.38,0.71,17,1,7.39,51.44,8.24,5.76,47,25696,2324,2.95,5.19
0,59.01,10,3,20.92,99.93,1,1,0,0,2456,81.9,0,0,0,0,3.14,1,29.25,2.02,83,2,7.94,47.82,7.72,0.39,72,49846,1861,1.12,18.53
1,74.61,23,2,43.95,90.99,0,0,1,0,1197,39.9,0,0,1,0,3.14,0,20.09,3.71,30,1,43.61,24.24,5.67,9.62,69,23322,1499,1.13,67.25
0,25.11,10,2,14.25,0.21,0,1,0,0,2226,74.2,0,0,0,0,7.62,1,32.53,0.77,10,2,73.34,35.44,0.09,4.78,78,40376,3336,5.07,81.29
0,220.68,14,6,59.27,51.22,0,1,0,1,1032,34.4,0,1,0,0,7.86,1,26.18,8.43,78,3,85.41,93.03,0.97,5.48,23,10429,3431,1.8,79.15
1,35.5,23,2,45.29,1.31,0,0,1,1,1689,56.3,1,2,0,0,3.65,1,11.73,3.03,82,1,95.03,43.13,3.88,7.56,58,39749,3737,3.97,17.78
0,30.66,16,3,1.94,98.06,0,1,0,0,456,15.2,1,0,0,1,8.18,0,71.56,0.43,45,1,63.66,47.28,2.61,4.66,61,14818,489,5.56,62.85
0,41.95,5,3,14.76,25.63,0,0,1,0,579,19.3,0,1,0,0,2.87,0,8.57,4.89,19,2,6.5,43.81,9.14,1.14,41,2643,1513,6.1,97.72
0,4.42,23,4,10.52,40.0,0,1,0,0,2034,67.8,2,0,0,0,6.07,1,22.93,0.19,41,2,51.83,55.49,8.25,4.66,60,35978,4394,3.1,52.3
0,23.43,23,2,0.36,63.08,0,0,1,0,463,15.4,0,1,0,1,9.4,0,11.22,2.09,85,2,84.27,39.63,0.48,9.51,30,4448,4334,7.57,6.72
0,58.31,10,3,60.86,42.29,0,1,0,1,1818,60.6,0,1,0,0,2.67,0,30.38,1.92,23,2,0.56,49.76,8.07,3.64,60,2041,4104,1.31,47.32
0,24.16,2,3,58.31,81.56,0,1,0,0,3356,111.9,0,1,0,0,8.02,0,31.92,0.76,68,2,84.86,29.7,5.98,7.24,78,45912,4792,1.5,48.74
0,311.3,8,1,14.52,5.34,0,1,0,0,3485,116.2,0,0,0,1,6.14,1,88.1,3.53,64,1,90.26,10.25,2.3,0.27,31,17452,1871,6.52,16.04
0,168.19,13,1,14.35,14.34,0,1,0,0,909,30.3,0,0,1,0,9.11,0,45.41,3.7,56,1,89.02,20.6,3.44,9.88,77,49535,2690,4.65,37.01
0,27.86,4,1,0.95,46.58,0,1,0,0,2687,89.6,1,0,0,0,7.92,0,20.54,1.36,84,1,21.42,0.0,6.26,3.73,50,30621,2734,8.18,29.78
0,220.77,23,1,19.62,77.18,1,1,0,0,337,11.2,1,1,0,0,3.96,0,23.22,9.51,18,3,24.86,13.82,1.8,5.28,49,19278,1852,1.02,90.32
0,24.19,9,3,24.26,88.7,0,1,0,0,1221,40.7,0,0,0,0,3.59,1,62.17,0.39,43,2,40.28,48.49,0.44,0.69,78,44595,3346,8.29,13.18
0,53.61,23,4,10.3,24.17,1,1,0,0,1664,55.5,0,0,0,0,2.25,0,53.88,0.99,30,2,14.76,67.58,8.99,1.18,43,42771,2480,1.38,87.25
0,18.03,15,4,3.44,25.23,0,0,1,0,629,21.0,0,1,0,0,8.59,0,28.16,0.64,80,1,4.53,62.96,2.71,6.87,47,19676,4389,3.79,39.83
0,33.22,1,3,6.32,86.05,0,0,1,1,1108,36.9,0,1,1,0,4.88,0,40.21,0.83,15,1,62.02,37.69,1.44,2.8,26,49770,1981,7.87,5.57
0,40.81,20,4,17.98,37.03,1,1,0,0,688,22.9,0,2,0,0,6.12,0,57.0,0.72,45,1,82.45,47.5,4.32,2.84,39,36889,762,4.71,29.62
0,81.54,21,3,4.12,97.97,0,0,1,0,1536,51.2,0,1,0,0,2.82,0,26.77,3.05,56,1,36.46,47.5,3.57,8.09,72,32794,1804,9.86,22.76
0,149.35,14,4,0.44,86.41,0,1,0,0,2305,76.8,0,0,0,0,7.36,0,15.65,9.54,70,1,59.35,62.62,2.08,8.43,38,8053,686,3.94,18.4
0,16.26,22,0,65.01,70.1,0,0,1,0,2347,78.2,0,2,0,0,9.42,1,14.28,1.14,23,2,25.81,0.0,5.96,2.9,37,17506,528,6.36,73.8
1,53.0,11,3,39.8,71.88,0,1,0,0,651,21.7,0,1,0,0,7.5,0,37.16,1.43,22,2,82.82,40.84,8.24,4.93,66,45637,2139,8.32,23.03
0,43.51,18,6,11.27,66.75,1,1,0,0,2908,96.9,1,1,0,0,7.31,1,16.53,2.63,23,1,70.19,88.79,8.03,1.14,51,42860,677,6.97,44.93
0,103.74,17,5,10.08,34.17,0,1,0,1,2245,74.8,0,0,0,0,1.84,1,33.23,3.12,49,1,58.7,70.07,2.43,6.75,36,6422,287,4.37,21.08
0,24.45,7,3,16.24,73.56,0,1,0,0,1141,38.0,0,1,0,0,7.99,0,22.06,1.11,32,1,95.98,47.34,4.44,5.07,28,17957,3346,6.01,25.53
0,17.37,10,5,31.11,77.35,0,1,0,0,1022,34.1,0,0,0,0,3.69,0,31.55,0.55,65,1,11.67,80.66,1.06,5.95,64,42715,4086,8.48,15.98
0,19.48,19,4,1.93,16.25,0,0,1,0,2036,67.9,0,2,0,1,1.22,1,32.02,0.61,18,1,76.59,78.53,2.85,0.41,30,27634,4613,8.37,92.06
0,15.25,15,4,43.01,30.92,0,1,0,1,1089,36.3,0,1,1,0,1.59,0,57.85,0.26,3,1,69.69,46.24,5.11,6.71,75,12067,3848,4.32,99.0
0,31.0,21,4,12.28,46.76,0,0,1,0,2639,88.0,0,0,0,0,8.78,1,33.91,0.91,43,2,92.25,57.39,9.29,6.95,25,19612,1650,7.45,88.09
0,31.97,4,4,82.52,5.16,0,1,0,0,2155,71.8,0,3,0,0,6.99,0,130.31,0.25,27,1,70.95,72.99,0.32,3.57,47,10571,675,1.84,8.15
0,93.28,7,5,15.64,93.0,0,0,1,0,1524,50.8,0,1,0,0,3.48,1,133.52,0.7,74,1,2.12,72.34,9.85,0.4,34,37810,986,9.4,84.5
0,40.54,2,8,0.89,10.1,0,0,1,0,2317,77.2,0,0,1,0,9.95,0,35.38,1.15,49,1,87.79,100.0,8.86,9.08,22,43958,4697,3.4,87.49
